                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000000100004E-001                  3.2599708446226337E+001                 -7.0000000000000000E+000                  1.2308623313424560E-005                  9.9994602180269965E-001                  3.4739774141138735E-001                  9.3959488592105234E-002                  4.1699073406320931E-002                  9.9994602180269965E-001                  3.4739774141138735E-001                  9.3959488592105234E-002                  4.1699073406320931E-002                 -1.2954872368969365E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954872368969365E+001                 -1.2954872368969365E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525554014746664E+000                  2.2961088771320717E+000                  1.3662024720693295E+000                  1.0065144049406185E+000                  0.0000000000000000E+000                  9.7890057687736025E+000                 -3.3094925901779151E+000                  4.9968058107515683E+000                  6.3824862994882103E-001                  8.4998750000000001E-001                  1.2903433926353656E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999500000069989E-001                  6.0000000000299987E-002                                        0                                        0                                        8 
                                       5                                      520                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000000529444E-001                  3.2599708446235660E+001                 -7.0000000000000000E+000                  1.2308629409036734E-005                  4.6979941439819761E-001                  1.5445592583862298E-003                  9.6131052921455939E-001                  5.4877520722260231E-001                  4.6979941439819761E-001                  1.5445592583862298E-003                  9.6131052921455939E-001                  5.4877520722260231E-001                 -1.2954871939067894E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954871939067894E+001                 -1.2954871939067894E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406661381500E+000                  2.2896992887830701E+000                  1.3660271485678608E+000                  1.0068650519528817E+000                  0.0000000000000000E+000                  9.7890071811137975E+000                 -3.3094915334585364E+000                  4.9968061492410838E+000                  6.3824860077106038E-001                  8.4998749999999978E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.9934749347827371E-100                  9.9934749347827371E-100                  1.3999500000370604E-001                  6.0000000001588304E-002                                        0                                        0                                        5 
                                      10                                      520                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000001763918E-001                  3.2599708446262468E+001                 -7.0000000000000000E+000                  1.2308628991592810E-005                  4.6979941436919981E-001                  1.5445592582849395E-003                  9.6131052915522375E-001                  5.4877520718580042E-001                  4.6979941436919981E-001                  1.5445592582849395E-003                  9.6131052915522375E-001                  5.4877520718580042E-001                 -1.2954870621123387E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954870621123387E+001                 -1.2954870621123387E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551989556808988E+000                  2.3055259726937538E+000                  1.3656239114377049E+000                  1.0076715262399996E+000                  0.0000000000000000E+000                  9.7890110128428134E+000                 -3.3094885798526290E+000                  4.9968069928314014E+000                  6.3824853387622194E-001                  8.4998750000000001E-001                  1.2903433926353656E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.9844748450136945E-100                  9.9844748450136945E-100                  1.3999500001234694E-001                  6.0000000005291779E-002                                        0                                        0                                        5 
                                      15                                      520                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000004835680E-001                  3.2599708446329167E+001                 -7.0000000000000000E+000                  1.2308627049377088E-005                  4.7499784213123808E-001                  2.1616829490578258E-004                  9.7037244670474421E-001                  5.4410560888331028E-001                  4.7499784213123808E-001                  2.1616829490578258E-004                  9.7037244670474421E-001                  5.4410560888331028E-001                 -1.2954867977052537E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954867977052537E+001                 -1.2954867977052537E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534727216570202E+000                  2.2969084232791501E+000                  1.3647676047781616E+000                  1.0093841396257883E+000                  0.0000000000000000E+000                  9.7890189203648266E+000                 -3.3094829027515882E+000                  4.9968090943569825E+000                  6.3824833664772729E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.9563495655236516E-100                  9.9563495655236516E-100                  1.3999500003384860E-001                  6.0000000014507088E-002                                        0                                        0                                        5 
                                      20                                      515                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000000012479208E-001                  3.2599708446495150E+001                 -7.0000000000000000E+000                  1.2308613469334749E-005                  4.8016200388334573E-001                  2.1616829144187650E-004                  9.7037244633389086E-001                  5.3465887032246762E-001                  4.8016200388334573E-001                  2.1616829144187650E-004                  9.7037244633389086E-001                  5.3465887032246762E-001                 -1.2954862139660586E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954862139660586E+001                 -1.2954862139660586E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389026726905174E+000                  2.2352756322799801E+000                  1.3630913072115820E+000                  1.0127367349249248E+000                  0.0000000000000000E+000                  9.7890364260483995E+000                 -3.3094712285108101E+000                  4.9968145173030978E+000                  6.3824777356366091E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.8719737327362932E-100                  9.8719737327362932E-100                  1.3999500008735122E-001                  6.0000000037437648E-002                                        0                                        0                                        5 
                                      25                                      513                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000000031498746E-001                  3.2599708446908153E+001                 -7.0000000000000000E+000                  1.2308481463495877E-005                  4.9038673800702981E-001                  2.1616829115353811E-004                  9.9992745400524508E-001                  5.2022060888534272E-001                  4.9038673800702981E-001                  2.1616829115353811E-004                  9.9992745400524508E-001                  5.2022060888534272E-001                 -1.2954849568035259E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954849568035259E+001                 -1.2954849568035259E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148251045178772E+000                  2.1343464389031372E+000                  1.3607818468684407E+000                  1.0173556560242116E+000                  0.0000000000000000E+000                  9.7890739780708440E+000                 -3.3094466695524218E+000                  4.9968265674251402E+000                  6.3824649719012894E-001                  8.4998749999999978E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.6750968002232009E-100                  9.6750968002232009E-100                  1.3999500022048328E-001                  6.0000000094496235E-002                                        0                                        0                                        5 
                                      30                                      514                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000000078825447E-001                  3.2599708447935839E+001                 -7.0000000000000000E+000                  1.2306816425583448E-005                  9.9991626799545319E-001                  1.1308486377762529E-004                  3.5772290641777893E-005                  7.8136198067291218E-008                  9.9991626799545319E-001                  1.1308486377762529E-004                  3.5772290641777893E-005                  7.8136198067291218E-008                 -1.2954816756364734E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954816756364734E+001                 -1.2954816756364734E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916078092190635E+000                  2.0339917602415833E+000                  1.3570390981352918E+000                  1.0248411545181957E+000                  0.0000000000000000E+000                  9.7891550481219056E+000                 -3.3093938052839809E+000                  4.9968527161365541E+000                  6.3824371955956194E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000901163157822E-100                  9.0000901163157822E-100                  1.3999500055175840E-001                  6.0000000236476322E-002                                        0                                        0                                        5 
                                      35                                      511                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000000196589421E-001                  3.2599708450493047E+001                 -7.0000000000000000E+000                  1.2262408658147463E-005                  9.9991626789903376E-001                  1.1308486422620964E-004                  3.5772290429836318E-005                  7.8136196401956681E-008                  9.9991626789903376E-001                  1.1308486422620964E-004                  3.5772290429836318E-005                  7.8136196401956681E-008                 -1.2954744585631945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954744585631945E+001                 -1.2954744585631945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760127631605014E+000                  1.9627047460947944E+000                  1.3525856831790215E+000                  1.0337479869879482E+000                  0.0000000000000000E+000                  9.7893045413858228E+000                 -3.3092963553079016E+000                  4.9969009619263236E+000                  6.3823859269821004E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  7.3125733916273024E-100                  7.3125733916273024E-100                  1.3999500137607662E-001                  6.0000000589768204E-002                                        0                                        0                                        5 
                                      40                                      511                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000000489623868E-001                  3.2599708456856213E+001                 -7.0000000000000000E+000                  2.5003583753509847E-007                  9.9991626765923192E-001                  1.1308486571168379E-004                  9.9999211414875344E-001                  9.9997636453133687E-001                  9.9991626765923192E-001                  1.1308486571168379E-004                  9.9999211414875344E-001                  9.9997636453133687E-001                 -1.2954601737749607E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954601737749607E+001                 -1.2954601737749607E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663962552482364E+000                  1.9176412292567551E+000                  1.3492869405845320E+000                  1.0403454785400894E+000                  0.0000000000000000E+000                  9.7895587494001983E+000                 -3.3091306533738649E+000                  4.9969830097223298E+000                  6.3822987224804018E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.5000453749567586E-100                  4.5000453749567586E-100                  1.3999500342724461E-001                  6.0000001468871605E-002                                        0                                        0                                        5 
