                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000010000005E-001                  3.2599708446441312E+001                 -4.9999999999999991E+000                  1.2308623313433309E-005                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                 -1.2954872367956897E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954872367956897E+001                 -1.2954872367956897E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525553984417471E+000                  2.2961088599890096E+000                  1.3662024695636366E+000                  1.0065144101669805E+000                  0.0000000000000000E+000                  9.7890057699480817E+000                 -3.3094925893708322E+000                  4.9968058110948439E+000                  6.3824862991441711E-001                  8.4998750000000001E-001                  1.2903433926353656E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999500006999735E-001                  6.0000000029999986E-002                                        0                                        0                                        8 
                                       5                                      520                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000052944006E-001                  3.2599708447373828E+001                 -4.9999999999999991E+000                  1.2308629409072109E-005                  4.6979941316698226E-001                  1.5445592543383694E-003                  9.6131052669522610E-001                  5.4877520578441252E-001                  4.6979941316698226E-001                  1.5445592543383694E-003                  9.6131052669522610E-001                  5.4877520578441252E-001                 -1.2954871933794625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954871933794625E+001                 -1.2954871933794625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406416096379E+000                  2.2896991640647899E+000                  1.3660271352657456E+000                  1.0068650796952796E+000                  0.0000000000000000E+000                  9.7890071873097337E+000                 -3.3094915292294167E+000                  4.9968061510767035E+000                  6.3824860058551236E-001                  8.4998749999999978E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000900009000093E-100                  9.0000900009000093E-100                  1.3999500037059473E-001                  6.0000000158832070E-002                                        0                                        0                                        5 
                                      10                                      516                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000176391219E-001                  3.2599708450054450E+001                 -4.9999999999999991E+000                  1.2308628991812851E-005                  4.6979941026721173E-001                  1.5445592448001400E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                  4.6979941026721173E-001                  1.5445592448001400E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                 -1.2954870603516035E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954870603516035E+001                 -1.2954870603516035E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551988523232279E+000                  2.3055254727117154E+000                  1.3656238681620272E+000                  1.0076716165833386E+000                  0.0000000000000000E+000                  9.7890110338636465E+000                 -3.3094885660718281E+000                  4.9968069995481637E+000                  6.3824853316645502E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  7.8750787507875099E-100                  7.8750787507875099E-100                  1.3999500123469458E-001                  6.0000000529173689E-002                                        0                                        0                                        5 
                                      15                                      516                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000483567387E-001                  3.2599708456724699E+001                 -4.9999999999999991E+000                  1.2308627049824477E-005                  4.7499783076141333E-001                  2.1616828973455320E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                  4.7499783076141333E-001                  2.1616828973455320E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                 -1.2954867928842352E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954867928842352E+001                 -1.2954867928842352E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534723907963151E+000                  2.2969068677214777E+000                  1.3647674887207355E+000                  1.0093843821361677E+000                  0.0000000000000000E+000                  9.7890189758758872E+000                 -3.3094828664966207E+000                  4.9968091122123885E+000                  6.3824833475402420E-001                  8.4998749999999978E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.5000450004500067E-100                  4.5000450004500067E-100                  1.3999500338485082E-001                  6.0000001450702167E-002                                        0                                        0                                        5 
                                      20                                      515                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000001247920002E-001                  3.2599708473322401E+001                 -4.9999999999999991E+000                  1.2308613470151085E-005                  4.8016197422276219E-001                  2.1616827809034706E-004                  9.7037238639200918E-001                  5.3465883729550157E-001                  4.8016197422276219E-001                  2.1616827809034706E-004                  9.7037238639200918E-001                  5.3465883729550157E-001                 -1.2954862015380739E+001                 -9.8999999999999986E+001                 -2.8898879583742193E+001                 -1.2954862015380739E+001                 -1.2954862015380739E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389017717447971E+000                  2.2352714497665471E+000                  1.3630910178463052E+000                  1.0127373404827338E+000                  0.0000000000000000E+000                  9.7890365707885874E+000                 -3.3094711342133514E+000                  4.9968145640614097E+000                  6.3824776859280763E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999500873512816E-001                  6.0000003743760022E-002                                        0                                        0                                        5 
                                      25                                      513                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000003149873896E-001                  3.2599708514622805E+001                 -4.9999999999999991E+000                  1.2308481466604213E-005                  4.9038666154655153E-001                  2.1616825745003282E-004                  9.9992745180186371E-001                  5.2022052777320460E-001                  4.9038666154655153E-001                  2.1616825745003282E-004                  9.9992745180186371E-001                  5.2022052777320460E-001                 -1.2954849254338384E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954849254338384E+001                 -1.2954849254338384E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148228485210434E+000                  2.1343360549633372E+000                  1.3607811668922081E+000                  1.0173570836913277E+000                  0.0000000000000000E+000                  9.7890743441038737E+000                 -3.3094464308470526E+000                  4.9968266854680135E+000                  6.3824648465253642E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999502204832989E-001                  6.0000009449621708E-002                                        0                                        0                                        5 
                                      30                                      513                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000007882543799E-001                  3.2599708617391393E+001                 -4.9999999999999991E+000                  1.2306817262887174E-005                  9.9991626165156411E-001                  1.1308481965420646E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                  9.9991626165156411E-001                  1.1308481965420646E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                 -1.2954815970449699E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954815970449699E+001                 -1.2954815970449699E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916031212170099E+000                  2.0339688649738421E+000                  1.3570370265055272E+000                  1.0248454672332821E+000                  0.0000000000000000E+000                  9.7891559595272781E+000                 -3.3093932111991440E+000                  4.9968530103002760E+000                  6.3824368830008893E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999505517583591E-001                  6.0000023647631399E-002                                        0                                        0                                        5 
                                      35                                      509                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000019658940976E-001                  3.2599708873112434E+001                 -4.9999999999999991E+000                  1.2261674746681651E-005                  9.9991625222730696E-001                  1.1308475418194105E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                  9.9991625222730696E-001                  1.1308475418194105E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                 -1.2954742622895957E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954742622895957E+001                 -1.2954742622895957E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760031351182446E+000                  1.9626569968311047E+000                  1.3525810646316900E+000                  1.0337576467019958E+000                  0.0000000000000000E+000                  9.7893068286273373E+000                 -3.3092948643144506E+000                  4.9969017000757603E+000                  6.3823851425503020E-001                  8.4998749999999978E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999513760767207E-001                  6.0000058976822951E-002                                        0                                        0                                        5 
                                      40                                      506                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000048962385603E-001                  3.2599709509427555E+001                 -4.9999999999999991E+000                  5.0007154973359037E-007                  9.9991622915777201E-001                  1.1308459163836452E-004                  9.9999211162705193E-001                  9.9997635514324301E-001                  9.9991622915777201E-001                  1.1308459163836452E-004                  9.9999211162705193E-001                  9.9997635514324301E-001                 -1.2954596844585623E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954596844585623E+001                 -1.2954596844585623E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663792786286206E+000                  1.9175562397181838E+000                  1.3492783990544768E+000                  1.0403636141715458E+000                  0.0000000000000000E+000                  9.7895644474631016E+000                 -3.3091269391150022E+000                  4.9969848487773181E+000                  6.3822967676961417E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999534272445854E-001                  6.0000146887156797E-002                                        0                                        0                                        5 
