                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000001000004E-001                  3.2599708446245877E+001                 -6.0000000000000000E+000                  1.2308623313467745E-005                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                 -2.4300326066020052E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300326066020052E+001                 -2.4300326066020052E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525554011973815E+000                  2.2961088755700971E+000                  1.3662024718429118E+000                  1.0065144054129975E+000                  0.0000000000000000E+000                  9.7890057688417240E+000                 -3.3094925900181233E+000                  4.9968058106740658E+000                  6.3824862996281106E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000700005E-001                  6.0000000003000001E-002                                        0                                        0                                        8 
                                       5                                      521                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000005294408E-001                  3.2599708446339129E+001                 -6.0000000000000000E+000                  1.2308629408992839E-005                  4.6979941428626981E-001                  1.5445592580179679E-003                  9.6131052898552916E-001                  5.4877520709185823E-001                  4.6979941428626981E-001                  1.5445592580179679E-003                  9.6131052898552916E-001                  5.4877520709185823E-001                 -2.4300325635746340E+001                 -9.8999999999999986E+001                 -4.0036989423309493E+001                 -2.4300325635746340E+001                 -2.4300325635746340E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406639021609E+000                  2.2896992774217857E+000                  1.3660271473591974E+000                  1.0068650544736781E+000                  0.0000000000000000E+000                  9.7890071815993540E+000                 -3.3094915331458856E+000                  4.9968061494011211E+000                  6.3824860075386336E-001                  8.4999999999999987E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  8.7975879753079651E-100                  8.7975879753079651E-100                  1.4000000003706078E-001                  6.0000000015883272E-002                                        0                                        0                                        5 
                                      10                                      521                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000017639127E-001                  3.2599708446607195E+001                 -6.0000000000000000E+000                  1.2308628991548312E-005                  4.6979941399629210E-001                  1.5445592570584880E-003                  9.6131052839217357E-001                  5.4877520675020453E-001                  4.6979941399629210E-001                  1.5445592570584880E-003                  9.6131052839217357E-001                  5.4877520675020453E-001                 -2.4300324316697203E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300324316697203E+001                 -2.4300324316697203E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551989462602097E+000                  2.3055259271644815E+000                  1.3656239075144474E+000                  1.0076715344312404E+000                  0.0000000000000000E+000                  9.7890110144422096E+000                 -3.3094885787498791E+000                  4.9968069932957064E+000                  6.3824853382989000E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.8438484616004299E-100                  9.8438484616004299E-100                  1.4000000012347383E-001                  6.0000000052917377E-002                                        0                                        0                                        5 
                                      15                                      520                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000048356745E-001                  3.2599708447274217E+001                 -6.0000000000000000E+000                  1.2308627049456466E-005                  4.7499784109761789E-001                  2.1616829443724722E-004                  9.7037244459316208E-001                  5.4410560769930771E-001                  4.7499784109761789E-001                  2.1616829443724722E-004                  9.7037244459316208E-001                  5.4410560769930771E-001                 -2.4300321669745948E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300321669745948E+001                 -2.4300321669745948E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534726914762459E+000                  2.2969082815924455E+000                  1.3647675942963573E+000                  1.0093841615344452E+000                  0.0000000000000000E+000                  9.7890189256338793E+000                 -3.3094828992526386E+000                  4.9968090960020799E+000                  6.3824833647613788E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.4500946384460869E-100                  9.4500946384460869E-100                  1.4000000033849730E-001                  6.0000000145070245E-002                                        0                                        0                                        5 
                                      20                                      520                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000000124792006E-001                  3.2599708448933988E+001                 -6.0000000000000000E+000                  1.2308613469350475E-005                  4.8016200118692920E-001                  2.1616829022779477E-004                  9.7037244088462860E-001                  5.3465886732001677E-001                  4.8016200118692920E-001                  2.1616829022779477E-004                  9.7037244088462860E-001                  5.3465886732001677E-001                 -2.4300315825551067E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300315825551067E+001                 -2.4300315825551067E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389025904684194E+000                  2.2352752509234715E+000                  1.3630912809775240E+000                  1.0127367898318824E+000                  0.0000000000000000E+000                  9.7890364389396414E+000                 -3.3094712202389620E+000                  4.9968145215768809E+000                  6.3824777310300251E-001                  8.5000000000000020E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000902345394518E-100                  9.0000902345394518E-100                  1.4000000087354403E-001                  6.0000000374375952E-002                                        0                                        0                                        5 
                                      25                                      514                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000000314987393E-001                  3.2599708453064032E+001                 -6.0000000000000000E+000                  1.2308481470445681E-005                  4.9038673105607600E-001                  2.1616828808962999E-004                  9.9992745380416292E-001                  5.2022060151151062E-001                  4.9038673105607600E-001                  2.1616828808962999E-004                  9.9992745380416292E-001                  5.2022060151151062E-001                 -2.4300303236416923E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300303236416923E+001                 -2.4300303236416923E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148248985418210E+000                  2.1343454914664091E+000                  1.3607817851021893E+000                  1.0173557857125917E+000                  0.0000000000000000E+000                  9.7890740095249829E+000                 -3.3094466489920276E+000                  4.9968265775276102E+000                  6.3824649611951190E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  6.7500680125745432E-100                  6.7500680125745432E-100                  1.4000000220491179E-001                  6.0000000944962183E-002                                        0                                        0                                        5 
                                      30                                      514                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000000788254382E-001                  3.2599708463340889E+001                 -6.0000000000000000E+000                  1.2306817345557489E-005                  9.9991626741504491E-001                  1.1308485976505124E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                  9.9991626741504491E-001                  1.1308485976505124E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                 -2.4300270382362939E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300270382362939E+001                 -2.4300270382362939E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916073803372965E+000                  2.0339896678916287E+000                  1.3570389097238480E+000                  1.0248415467461363E+000                  0.0000000000000000E+000                  9.7891551326839128E+000                 -3.3093937501750230E+000                  4.9968527434394971E+000                  6.3824371665763069E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000551778063E-001                  6.0000002364763126E-002                                        0                                        0                                        5 
                                      35                                      510                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000001965894101E-001                  3.2599708488913009E+001                 -6.0000000000000000E+000                  1.2262429023849164E-005                  9.9991626645304610E-001                  1.1308485422056801E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                  9.9991626645304610E-001                  1.1308485422056801E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                 -2.4300198101547490E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300198101547490E+001                 -2.4300198101547490E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760117845879456E+000                  1.9626999578234443E+000                  1.3525852461884569E+000                  1.0337488993890385E+000                  0.0000000000000000E+000                  9.7893047556934416E+000                 -3.3092962155663765E+000                  4.9969010310542545E+000                  6.3823858535397893E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000001376125865E-001                  6.0000005897682299E-002                                        0                                        0                                        5 
                                      40                                      510                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000004896238566E-001                  3.2599708552544620E+001                 -6.0000000000000000E+000                  2.9439463866174298E-007                  9.9991626406818346E-001                  1.1308484079642966E-004                  9.9999211382722086E-001                  9.9997636400099321E-001                  9.9991626406818346E-001                  1.1308484079642966E-004                  9.9999211382722086E-001                  9.9997636400099321E-001                 -2.4300054985686543E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300054985686543E+001                 -2.4300054985686543E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663946153768409E+000                  1.9176331456720193E+000                  1.3492861785349548E+000                  1.0403470983276533E+000                  0.0000000000000000E+000                  9.7895592752449065E+000                 -3.3091303096695728E+000                  4.9969831786333581E+000                  6.3822985434064639E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000003427366986E-001                  6.0000014688715707E-002                                        0                                        0                                        5 
