                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000010000005E-001                  3.2599708446441312E+001                 -4.9999999999999991E+000                  1.2308623313433309E-005                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                 -1.3954858327689646E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954858327689646E+001                 -1.3954858327689646E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525553984416623E+000                  2.2961088599902517E+000                  1.3662024695644281E+000                  1.0065144101653976E+000                  0.0000000000000000E+000                  9.7890057699563879E+000                 -3.3094925893637304E+000                  4.9968058110960705E+000                  6.3824862991437070E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999950006999967E-001                  6.0000000029999986E-002                                        0                                        0                                        8 
                                       5                                      520                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000052944006E-001                  3.2599708447373828E+001                 -4.9999999999999991E+000                  1.2308629409117275E-005                  4.6979941316698226E-001                  1.5445592543383737E-003                  9.6131052669522610E-001                  5.4877520578441275E-001                  4.6979941316698226E-001                  1.5445592543383737E-003                  9.6131052669522610E-001                  5.4877520578441275E-001                 -1.3954857893518085E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954857893518085E+001                 -1.3954857893518085E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406416099492E+000                  2.2896991640843867E+000                  1.3660271352749214E+000                  1.0068650796769281E+000                  0.0000000000000000E+000                  9.7890071873759688E+000                 -3.3094915291821576E+000                  4.9968061510945594E+000                  6.3824860058381883E-001                  8.4999874999999980E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000900009000123E-100                  9.0000900009000123E-100                  1.3999950037060671E-001                  6.0000000158832070E-002                                        0                                        0                                        5 
                                      10                                      516                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000176391219E-001                  3.2599708450054450E+001                 -4.9999999999999991E+000                  1.2308628991831020E-005                  4.6979941026721173E-001                  1.5445592448001433E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                  4.6979941026721173E-001                  1.5445592448001433E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                 -1.3954856563285299E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954856563285299E+001                 -1.3954856563285299E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551988523235828E+000                  2.3055254727115608E+000                  1.3656238681612403E+000                  1.0076716165849124E+000                  0.0000000000000000E+000                  9.7890110335102474E+000                 -3.3094885663034823E+000                  4.9968069994352229E+000                  6.3824853317839081E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  7.8750787507875099E-100                  7.8750787507875099E-100                  1.3999950123473417E-001                  6.0000000529173689E-002                                        0                                        0                                        5 
                                      15                                      516                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000483567387E-001                  3.2599708456724699E+001                 -4.9999999999999991E+000                  1.2308627049822998E-005                  4.7499783076141333E-001                  2.1616828973536483E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                  4.7499783076141333E-001                  2.1616828973536483E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                 -1.3954853888540654E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954853888540654E+001                 -1.3954853888540654E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534723907965465E+000                  2.2969068676853075E+000                  1.3647674887021866E+000                  1.0093843821732658E+000                  0.0000000000000000E+000                  9.7890189758533488E+000                 -3.3094828665086959E+000                  4.9968091122028557E+000                  6.3824833475516762E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.5000450004500057E-100                  4.5000450004500057E-100                  1.3999950338495962E-001                  6.0000001450702167E-002                                        0                                        0                                        5 
                                      20                                      515                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000001247920002E-001                  3.2599708473322401E+001                 -4.9999999999999991E+000                  1.2308613469542943E-005                  4.8016197422276219E-001                  2.1616827809038596E-004                  9.7037238639200918E-001                  5.3465883729550123E-001                  4.8016197422276219E-001                  2.1616827809038596E-004                  9.7037238639200918E-001                  5.3465883729550123E-001                 -1.3954847975272285E+001                 -9.8999999999999986E+001                 -2.9500939575070156E+001                 -1.3954847975272285E+001                 -1.3954847975272285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389017717458008E+000                  2.2352714497412896E+000                  1.3630910178316691E+000                  1.0127373405120061E+000                  0.0000000000000000E+000                  9.7890365694907882E+000                 -3.3094711350582058E+000                  4.9968145636415917E+000                  6.3824776863747068E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999950873540884E-001                  6.0000003743760022E-002                                        0                                        0                                        5 
                                      25                                      513                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000003149873896E-001                  3.2599708514622805E+001                 -4.9999999999999991E+000                  1.2308481462045626E-005                  4.9038666154655153E-001                  2.1616825745008237E-004                  9.9992745180186371E-001                  5.2022052777320504E-001                  4.9038666154655153E-001                  2.1616825745008237E-004                  9.9992745180186371E-001                  5.2022052777320504E-001                 -1.3954835214621008E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954835214621008E+001                 -1.3954835214621008E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148228484812592E+000                  2.1343360542992813E+000                  1.3607811666397485E+000                  1.0173570841962465E+000                  0.0000000000000000E+000                  9.7890743412798109E+000                 -3.3094464326877917E+000                  4.9968266845564555E+000                  6.3824648474940249E-001                  8.4999874999999991E-001                  1.2903246618139708E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999952204903848E-001                  6.0000009449621708E-002                                        0                                        0                                        5 
                                      30                                      513                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000007882543799E-001                  3.2599708617391393E+001                 -4.9999999999999991E+000                  1.2306817264653568E-005                  9.9991626165156411E-001                  1.1308481965410559E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                  9.9991626165156411E-001                  1.1308481965410559E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                 -1.3954801930861208E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954801930861208E+001                 -1.3954801930861208E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916031212577408E+000                  2.0339688647062086E+000                  1.3570370262902491E+000                  1.0248454676638381E+000                  0.0000000000000000E+000                  9.7891559591685517E+000                 -3.3093932114329427E+000                  4.9968530101844681E+000                  6.3824368831239697E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999955517760948E-001                  6.0000023647631399E-002                                        0                                        0                                        5 
                                      35                                      509                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000019658940976E-001                  3.2599708873112434E+001                 -4.9999999999999991E+000                  1.2261676903102606E-005                  9.9991625222730696E-001                  1.1308475418268355E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                  9.9991625222730696E-001                  1.1308475418268355E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                 -1.3954728584070876E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954728584070876E+001                 -1.3954728584070876E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760031351794082E+000                  1.9626569943450352E+000                  1.3525810632663273E+000                  1.0337576494327212E+000                  0.0000000000000000E+000                  9.7893068249353732E+000                 -3.3092948667210074E+000                  4.9969016988841535E+000                  6.3823851438166934E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999963761209527E-001                  6.0000058976822951E-002                                        0                                        0                                        5 
                                      40                                      506                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000048962385603E-001                  3.2599709509427555E+001                 -4.9999999999999991E+000                  5.0007155038110481E-007                  9.9991622915777201E-001                  1.1308459163788929E-004                  9.9999211162705193E-001                  9.9997635514353489E-001                  9.9991622915777201E-001                  1.1308459163788929E-004                  9.9999211162705193E-001                  9.9997635514353489E-001                 -1.3954582804708538E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3954582804708538E+001                 -1.3954582804708538E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663792788490607E+000                  1.9175562397652490E+000                  1.3492783986371297E+000                  1.0403636150062399E+000                  0.0000000000000000E+000                  9.7895644474694752E+000                 -3.3091269391108722E+000                  4.9969848487793955E+000                  6.3822967676939213E-001                  8.4999874999999991E-001                  1.2903246618139710E+000                  6.9999749999999994E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999984273547514E-001                  6.0000146887156797E-002                                        0                                        0                                        5 
