                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000001000004E-001                  3.2599708446245877E+001                 -6.0000000000000000E+000                  1.2308623313467745E-005                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                 -1.3255894564337495E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255894564337495E+001                 -1.3255894564337495E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525554011973269E+000                  2.2961088755787347E+000                  1.3662024718473398E+000                  1.0065144054041413E+000                  0.0000000000000000E+000                  9.7890057688089840E+000                 -3.3094925900381083E+000                  4.9968058106623285E+000                  6.3824862996412612E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999750000699998E-001                  6.0000000003000001E-002                                        0                                        0                                        8 
                                       5                                      521                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000005294408E-001                  3.2599708446339129E+001                 -6.0000000000000000E+000                  1.2308629409072138E-005                  4.6979941428626981E-001                  1.5445592580179720E-003                  9.6131052898552916E-001                  5.4877520709185834E-001                  4.6979941428626981E-001                  1.5445592580179720E-003                  9.6131052898552916E-001                  5.4877520709185834E-001                 -1.3255894134044745E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255894134044745E+001                 -1.3255894134044745E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406639022976E+000                  2.2896992774338703E+000                  1.3660271473649663E+000                  1.0068650544621403E+000                  0.0000000000000000E+000                  9.7890071815220416E+000                 -3.3094915331994734E+000                  4.9968061493789184E+000                  6.3824860075606349E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.9225992297058270E-100                  9.9225992297058270E-100                  1.3999750003706010E-001                  6.0000000015883272E-002                                        0                                        0                                        5 
                                      10                                      521                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000017639127E-001                  3.2599708446607195E+001                 -6.0000000000000000E+000                  1.2308628991573042E-005                  4.6979941399629210E-001                  1.5445592570584874E-003                  9.6131052839217357E-001                  5.4877520675020464E-001                  4.6979941399629210E-001                  1.5445592570584874E-003                  9.6131052839217357E-001                  5.4877520675020464E-001                 -1.3255892814935917E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255892814935917E+001                 -1.3255892814935917E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551989462611547E+000                  2.3055259271975146E+000                  1.3656239075290744E+000                  1.0076715344019864E+000                  0.0000000000000000E+000                  9.7890110144985112E+000                 -3.3094885787317314E+000                  4.9968069933298755E+000                  6.3824853382533397E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.8438484616004299E-100                  9.8438484616004299E-100                  1.3999750012347181E-001                  6.0000000052917377E-002                                        0                                        0                                        5 
                                      15                                      520                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000048356745E-001                  3.2599708447274217E+001                 -6.0000000000000000E+000                  1.2308627049427374E-005                  4.7499784109761789E-001                  2.1616829443662781E-004                  9.7037244459316208E-001                  5.4410560769930782E-001                  4.7499784109761789E-001                  2.1616829443662781E-004                  9.7037244459316208E-001                  5.4410560769930782E-001                 -1.3255890168092252E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255890168092252E+001                 -1.3255890168092252E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534726914768623E+000                  2.2969082814652197E+000                  1.3647675942315112E+000                  1.0093841616641372E+000                  0.0000000000000000E+000                  9.7890189240892571E+000                 -3.3094829002687911E+000                  4.9968090955115718E+000                  6.3824833652779267E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.4500946384460869E-100                  9.4500946384460869E-100                  1.3999750033849115E-001                  6.0000000145070245E-002                                        0                                        0                                        5 
                                      20                                      520                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000000124792006E-001                  3.2599708448933988E+001                 -6.0000000000000000E+000                  1.2308613470705119E-005                  4.8016200118692920E-001                  2.1616829022776509E-004                  9.7037244088462860E-001                  5.3465886732001666E-001                  4.8016200118692920E-001                  2.1616829022776509E-004                  9.7037244088462860E-001                  5.3465886732001666E-001                 -1.3255884323701672E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255884323701672E+001                 -1.3255884323701672E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389025904509080E+000                  2.2352752506261844E+000                  1.3630912808639029E+000                  1.0127367900591242E+000                  0.0000000000000000E+000                  9.7890364382331629E+000                 -3.3094712207015426E+000                  4.9968145213506485E+000                  6.3824777312693770E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000902345394518E-100                  9.0000902345394518E-100                  1.3999750087352827E-001                  6.0000000374375952E-002                                        0                                        0                                        5 
                                      25                                      514                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000000314987393E-001                  3.2599708453064032E+001                 -6.0000000000000000E+000                  1.2308481471468622E-005                  4.9038673105607600E-001                  2.1616828808966335E-004                  9.9992745380416292E-001                  5.2022060151151106E-001                  4.9038673105607600E-001                  2.1616828808966335E-004                  9.9992745380416292E-001                  5.2022060151151106E-001                 -1.3255871734580408E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255871734580408E+001                 -1.3255871734580408E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148248985352915E+000                  2.1343454912203286E+000                  1.3607817849922081E+000                  1.0173557859325542E+000                  0.0000000000000000E+000                  9.7890740114652992E+000                 -3.3094466477274929E+000                  4.9968265781540593E+000                  6.3824649605293404E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  6.7500680125745432E-100                  6.7500680125745432E-100                  1.3999750220487242E-001                  6.0000000944962183E-002                                        0                                        0                                        5 
                                      30                                      514                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000000788254382E-001                  3.2599708463340889E+001                 -6.0000000000000000E+000                  1.2306817357605230E-005                  9.9991626741504491E-001                  1.1308485976477747E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                  9.9991626741504491E-001                  1.1308485976477747E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                 -1.3255838880837864E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255838880837864E+001                 -1.3255838880837864E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916073803402897E+000                  2.0339896676018432E+000                  1.3570389095729687E+000                  1.0248415470478953E+000                  0.0000000000000000E+000                  9.7891551327205359E+000                 -3.3093937501512918E+000                  4.9968527434514396E+000                  6.3824371665635460E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999750551768214E-001                  6.0000002364763126E-002                                        0                                        0                                        5 
                                      35                                      510                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000001965894101E-001                  3.2599708488913009E+001                 -6.0000000000000000E+000                  1.2262433899947133E-005                  9.9991626645304610E-001                  1.1308485422129357E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                  9.9991626645304610E-001                  1.1308485422129357E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                 -1.3255766599371428E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255766599371428E+001                 -1.3255766599371428E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760117845546686E+000                  1.9626999573668624E+000                  1.3525852460267200E+000                  1.0337488997125124E+000                  0.0000000000000000E+000                  9.7893047554038404E+000                 -3.3092962157552623E+000                  4.9969010309608821E+000                  6.3823858536389633E-001                  8.4999375000000010E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999751376101296E-001                  6.0000005897682299E-002                                        0                                        0                                        5 
                                      40                                      510                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000004896238566E-001                  3.2599708552544620E+001                 -6.0000000000000000E+000                  2.9429698728704312E-007                  9.9991626406818346E-001                  1.1308484079668192E-004                  9.9999211382722086E-001                  9.9997636400104328E-001                  9.9991626406818346E-001                  1.1308484079668192E-004                  9.9999211382722086E-001                  9.9997636400104328E-001                 -1.3255623486707913E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3255623486707913E+001                 -1.3255623486707913E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663946153926118E+000                  1.9176331427878255E+000                  1.3492861770613158E+000                  1.0403471012749310E+000                  0.0000000000000000E+000                  9.7895592689455562E+000                 -3.3091303137757251E+000                  4.9969831766001906E+000                  6.3822985455675951E-001                  8.4999374999999999E-001                  1.2903329865563433E+000                  6.9998749999999998E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999753427305778E-001                  6.0000014688715707E-002                                        0                                        0                                        5 
