                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000010000005E-001                  3.2599708446441312E+001                 -4.9999999999999991E+000                  1.2308623313433309E-005                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                  9.9994602179747483E-001                  3.4739774123942541E-001                  9.3959488545595327E-002                  4.1699073385679963E-002                 -2.4300326065101821E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300326065101821E+001                 -2.4300326065101821E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525553984416868E+000                  2.2961088599876476E+000                  1.3662024695630766E+000                  1.0065144101681007E+000                  0.0000000000000000E+000                  9.7890057698369066E+000                 -3.3094925894428586E+000                  4.9968058110585787E+000                  6.3824862991829223E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000006999971E-001                  6.0000000029999986E-002                                        0                                        0                                        8 
                                       5                                      520                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000052944006E-001                  3.2599708447373828E+001                 -4.9999999999999991E+000                  1.2308629409092031E-005                  4.6979941316698226E-001                  1.5445592543383670E-003                  9.6131052669522610E-001                  5.4877520578441252E-001                  4.6979941316698226E-001                  1.5445592543383670E-003                  9.6131052669522610E-001                  5.4877520578441252E-001                 -2.4300325630948944E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300325630948944E+001                 -2.4300325630948944E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406416095935E+000                  2.2896991640641575E+000                  1.3660271352655173E+000                  1.0068650796957364E+000                  0.0000000000000000E+000                  9.7890071871290267E+000                 -3.3094915293471181E+000                  4.9968061510183039E+000                  6.3824860059172184E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.0000900009000093E-100                  9.0000900009000093E-100                  1.4000000037060811E-001                  6.0000000158832070E-002                                        0                                        0                                        5 
                                      10                                      516                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000176391219E-001                  3.2599708450054450E+001                 -4.9999999999999991E+000                  1.2308628991774914E-005                  4.6979941026721173E-001                  1.5445592448001470E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                  4.6979941026721173E-001                  1.5445592448001470E-003                  9.6131052076167078E-001                  5.4877520239424527E-001                 -2.4300324300703764E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300324300703764E+001                 -2.4300324300703764E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551988523232746E+000                  2.3055254727182266E+000                  1.3656238681651915E+000                  1.0076716165770097E+000                  0.0000000000000000E+000                  9.7890110330955071E+000                 -3.3094885665602587E+000                  4.9968069992896638E+000                  6.3824853319453401E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  7.8750787507875099E-100                  7.8750787507875099E-100                  1.4000000123473857E-001                  6.0000000529173689E-002                                        0                                        0                                        5 
                                      15                                      516                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000483567387E-001                  3.2599708456724699E+001                 -4.9999999999999991E+000                  1.2308627049885448E-005                  4.7499783076141333E-001                  2.1616828973453265E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                  4.7499783076141333E-001                  2.1616828973453265E-004                  9.7037242347734165E-001                  5.4410559585928120E-001                 -2.4300321626082965E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300321626082965E+001                 -2.4300321626082965E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534723907946232E+000                  2.2969068676058471E+000                  1.3647674886663026E+000                  1.0093843822450335E+000                  0.0000000000000000E+000                  9.7890189750522492E+000                 -3.3094828670315257E+000                  4.9968091119448532E+000                  6.3824833478254983E-001                  8.5000000000000020E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.5000450004500057E-100                  4.5000450004500057E-100                  1.4000000338497168E-001                  6.0000001450702167E-002                                        0                                        0                                        5 
                                      20                                      515                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000001247920002E-001                  3.2599708473322401E+001                 -4.9999999999999991E+000                  1.2308613469533753E-005                  4.8016197422276219E-001                  2.1616827809029936E-004                  9.7037238639200918E-001                  5.3465883729550123E-001                  4.8016197422276219E-001                  2.1616827809029936E-004                  9.7037238639200918E-001                  5.3465883729550123E-001                 -2.4300315712699287E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300315712699287E+001                 -2.4300315712699287E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389017717434449E+000                  2.2352714497698698E+000                  1.3630910178506717E+000                  1.0127373404740008E+000                  0.0000000000000000E+000                  9.7890365700249813E+000                 -3.3094711347116066E+000                  4.9968145638153905E+000                  6.3824776861892363E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000873544005E-001                  6.0000003743760022E-002                                        0                                        0                                        5 
                                      25                                      513                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000003149873896E-001                  3.2599708514622805E+001                 -4.9999999999999991E+000                  1.2308481459680797E-005                  4.9038666154655153E-001                  2.1616825745003677E-004                  9.9992745180186371E-001                  5.2022052777320482E-001                  4.9038666154655153E-001                  2.1616825745003677E-004                  9.9992745180186371E-001                  5.2022052777320482E-001                 -2.4300302951720049E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300302951720049E+001                 -2.4300302951720049E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148228485204328E+000                  2.1343360549224104E+000                  1.3607811668729661E+000                  1.0173570837298114E+000                  0.0000000000000000E+000                  9.7890743430863356E+000                 -3.3094464315105130E+000                  4.9968266851397649E+000                  6.3824648468740652E-001                  8.4999999999999998E-001                  1.2903225806451617E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000002204911732E-001                  6.0000009449621708E-002                                        0                                        0                                        5 
                                      30                                      513                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000007882543799E-001                  3.2599708617391393E+001                 -4.9999999999999991E+000                  1.2306817225875784E-005                  9.9991626165156411E-001                  1.1308481965371287E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                  9.9991626165156411E-001                  1.1308481965371287E-004                  3.5772276684165050E-005                  7.8136167980247251E-008                 -2.4300269668599437E+001                 -9.8999999999999986E+001                 -4.0036989423309493E+001                 -2.4300269668599437E+001                 -2.4300269668599437E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916031212192476E+000                  2.0339688647425298E+000                  1.3570370263853950E+000                  1.0248454674735461E+000                  0.0000000000000000E+000                  9.7891559592976591E+000                 -3.3093932113491631E+000                  4.9968530102264657E+000                  6.3824368830791511E-001                  8.4999999999999998E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000005517780656E-001                  6.0000023647631399E-002                                        0                                        0                                        5 
                                      35                                      509                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000019658940976E-001                  3.2599708873112434E+001                 -4.9999999999999991E+000                  1.2261673015003301E-005                  9.9991625222730696E-001                  1.1308475418213005E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                  9.9991625222730696E-001                  1.1308475418213005E-004                  3.5772255621013826E-005                  7.8136122017014031E-008                 -2.4300196319472754E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300196319472754E+001                 -2.4300196319472754E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760031351298185E+000                  1.9626569973969814E+000                  1.3525810648914800E+000                  1.0337576461824161E+000                  0.0000000000000000E+000                  9.7893068269583932E+000                 -3.3092948654027041E+000                  4.9969016995374211E+000                  6.3823851431222411E-001                  8.4999999999999998E-001                  1.2903225806451617E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000013761258670E-001                  6.0000058976822951E-002                                        0                                        0                                        5 
                                      40                                      506                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000048962385603E-001                  3.2599709509427555E+001                 -4.9999999999999991E+000                  5.0007155070348428E-007                  9.9991622915777201E-001                  1.1308459163689336E-004                  9.9999211162705193E-001                  9.9997635514343930E-001                  9.9991622915777201E-001                  1.1308459163689336E-004                  9.9999211162705193E-001                  9.9997635514343930E-001                 -2.4300050541322285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4300050541322285E+001                 -2.4300050541322285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663792787725725E+000                  1.9175562400154178E+000                  1.3492783989151909E+000                  1.0403636144501176E+000                  0.0000000000000000E+000                  9.7895644468505161E+000                 -3.3091269395146821E+000                  4.9969848485799231E+000                  6.3822967679057752E-001                  8.5000000000000020E-001                  1.2903225806451615E+000                  6.9999999999999996E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000034273669917E-001                  6.0000146887156797E-002                                        0                                        0                                        5 
