                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200331"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      520                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.0000000001000004E-001                  3.2599708446245877E+001                 -6.0000000000000000E+000                  1.2308623313467745E-005                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                  9.9994602180222447E-001                  3.4739774139575436E-001                  9.3959488587877171E-002                  4.1699073404444689E-002                 -1.2954872368879583E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954872368879583E+001                 -1.2954872368879583E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525554011974131E+000                  2.2961088755661518E+000                  1.3662024718408765E+000                  1.0065144054170678E+000                  0.0000000000000000E+000                  9.7890057688250298E+000                 -3.3094925900277290E+000                  4.9968058106675768E+000                  6.3824862996356457E-001                  8.4998749999999978E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999500000699977E-001                  6.0000000003000001E-002                                        0                                        0                                        8 
                                       5                                      521                  5.2944000000000007E-005                 -4.8593662748651818E+000                  2.0000000005294408E-001                  3.2599708446339129E+001                 -6.0000000000000000E+000                  1.2308629409018343E-005                  4.6979941428626981E-001                  1.5445592580179790E-003                  9.6131052898552916E-001                  5.4877520709185823E-001                  4.6979941428626981E-001                  1.5445592580179790E-003                  9.6131052898552916E-001                  5.4877520709185823E-001                 -1.2954871938579947E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954871938579947E+001                 -1.2954871938579947E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510406639022270E+000                  2.2896992774199356E+000                  1.3660271473581405E+000                  1.0068650544757920E+000                  0.0000000000000000E+000                  9.7890071818229991E+000                 -3.3094915330018262E+000                  4.9968061494747884E+000                  6.3824860074594991E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.9225992297058249E-100                  9.9225992297058249E-100                  1.3999500003705947E-001                  6.0000000015883272E-002                                        0                                        0                                        5 
                                      10                                      521                  1.7639121407999998E-004                 -4.4634600446270571E+000                  2.0000000017639127E-001                  3.2599708446607195E+001                 -6.0000000000000000E+000                  1.2308628991507589E-005                  4.6979941399629210E-001                  1.5445592570584978E-003                  9.6131052839217357E-001                  5.4877520675020464E-001                  4.6979941399629210E-001                  1.5445592570584978E-003                  9.6131052839217357E-001                  5.4877520675020464E-001                 -1.2954870619443964E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954870619443964E+001                 -1.2954870619443964E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6551989462609802E+000                  2.3055259272022863E+000                  1.3656239075318084E+000                  1.0076715343965184E+000                  0.0000000000000000E+000                  9.7890110150874694E+000                 -3.3094885783426395E+000                  4.9968069935154897E+000                  6.3824853380587032E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.8438484616004279E-100                  9.8438484616004279E-100                  1.3999500012346969E-001                  6.0000000052917377E-002                                        0                                        0                                        5 
                                      15                                      520                  4.8356738581954549E-004                 -4.0675538143889334E+000                  2.0000000048356745E-001                  3.2599708447274217E+001                 -6.0000000000000000E+000                  1.2308627049662060E-005                  4.7499784109761789E-001                  2.1616829443674141E-004                  9.7037244459316208E-001                  5.4410560769930782E-001                  4.7499784109761789E-001                  2.1616829443674141E-004                  9.7037244459316208E-001                  5.4410560769930782E-001                 -1.2954867972565831E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954867972565831E+001                 -1.2954867972565831E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6534726914759883E+000                  2.2969082814930375E+000                  1.3647675942471689E+000                  1.0093841616328221E+000                  0.0000000000000000E+000                  9.7890189256928934E+000                 -3.3094828992197241E+000                  4.9968090960259151E+000                  6.3824833647332846E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.4500946384460848E-100                  9.4500946384460848E-100                  1.3999500033848519E-001                  6.0000000145070245E-002                                        0                                        0                                        5 
                                      20                                      520                  1.2479199974824910E-003                 -3.6716475841508096E+000                  2.0000000124792006E-001                  3.2599708448933988E+001                 -6.0000000000000000E+000                  1.2308613469318986E-005                  4.8016200118692920E-001                  2.1616829022766445E-004                  9.7037244088462860E-001                  5.3465886732001666E-001                  4.8016200118692920E-001                  2.1616829022766445E-004                  9.7037244088462860E-001                  5.3465886732001666E-001                 -1.2954862128302167E+001                 -9.8999999999999986E+001                 -2.8898879583742193E+001                 -1.2954862128302167E+001                 -1.2954862128302167E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6389025904552685E+000                  2.2352752506701306E+000                  1.3630912808771551E+000                  1.0127367900326201E+000                  0.0000000000000000E+000                  9.7890364390867273E+000                 -3.3094712201434850E+000                  4.9968145216246977E+000                  6.3824777309790148E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.5000446282726625E-100                  4.5000446282726625E-100                  1.3999500087351263E-001                  6.0000000374375952E-002                                        0                                        0                                        5 
                                      25                                      514                  3.1498738881356328E-003                 -3.2757413539126854E+000                  2.0000000314987393E-001                  3.2599708453064032E+001                 -6.0000000000000000E+000                  1.2308481466497140E-005                  4.9038673105607600E-001                  2.1616828808962896E-004                  9.9992745380416292E-001                  5.2022060151151084E-001                  4.9038673105607600E-001                  2.1616828808962896E-004                  9.9992745380416292E-001                  5.2022060151151084E-001                 -1.2954849539037932E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954849539037932E+001                 -1.2954849539037932E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6148248985503382E+000                  2.1343454915225943E+000                  1.3607817851132475E+000                  1.0173557856904754E+000                  0.0000000000000000E+000                  9.7890740119414001E+000                 -3.3094466474168258E+000                  4.9968265783074450E+000                  6.3824649603665162E-001                  8.4998750000000001E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  6.7500680125745432E-100                  6.7500680125745432E-100                  1.3999500220483302E-001                  6.0000000944962183E-002                                        0                                        0                                        5 
                                      30                                      514                  7.8825437933256557E-003                 -2.8798351236745612E+000                  2.0000000788254382E-001                  3.2599708463340889E+001                 -6.0000000000000000E+000                  1.2306817350727792E-005                  9.9991626741504491E-001                  1.1308485976594772E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                  9.9991626741504491E-001                  1.1308485976594772E-004                  3.5772289371904797E-005                  7.8136194403555237E-008                 -1.2954816685395388E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954816685395388E+001                 -1.2954816685395388E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5916073803428201E+000                  2.0339896678640135E+000                  1.3570389096989932E+000                  1.0248415467958463E+000                  0.0000000000000000E+000                  9.7891551298184751E+000                 -3.3093937520428791E+000                  4.9968527425147089E+000                  6.3824371675590075E-001                  8.4998749999999978E-001                  1.2903433926353651E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999500551758354E-001                  6.0000002364763126E-002                                        0                                        0                                        5 
                                      35                                      510                  1.9658940971808096E-002                 -2.4839288934364374E+000                  2.0000001965894101E-001                  3.2599708488913009E+001                 -6.0000000000000000E+000                  1.2262434001650308E-005                  9.9991626645304610E-001                  1.1308485422227790E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                  9.9991626645304610E-001                  1.1308485422227790E-004                  3.5772287264701497E-005                  7.8136189074484719E-008                 -1.2954744405807439E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954744405807439E+001                 -1.2954744405807439E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760117845617345E+000                  1.9626999558642362E+000                  1.3525852452612754E+000                  1.0337489012434016E+000                  0.0000000000000000E+000                  9.7893047510789195E+000                 -3.3092962185743366E+000                  4.9969010295649214E+000                  6.3823858551225654E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999501376076723E-001                  6.0000005897682299E-002                                        0                                        0                                        5 
                                      40                                      510                  4.8962385598969510E-002                 -2.0880226631983132E+000                  2.0000004896238566E-001                  3.2599708552544620E+001                 -6.0000000000000000E+000                  2.9423558283076915E-007                  9.9991626406818346E-001                  1.1308484079758160E-004                  9.9999211382722086E-001                  9.9997636400097356E-001                  9.9991626406818346E-001                  1.1308484079758160E-004                  9.9999211382722086E-001                  9.9997636400097356E-001                 -1.2954601290048272E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2954601290048272E+001                 -1.2954601290048272E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5663946153667467E+000                  1.9176331454720696E+000                  1.3492861784551671E+000                  1.0403470984872285E+000                  0.0000000000000000E+000                  9.7895592729246612E+000                 -3.3091303111819905E+000                  4.9969831778844735E+000                  6.3822985442024827E-001                  8.4998750000000001E-001                  1.2903433926353653E+000                  6.9997499999999990E-001                  2.9999999999999999E-001                  1.0000000000000000E-099                  1.0000000000000000E-099                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999503427244567E-001                  6.0000014688715707E-002                                        0                                        0                                        5 
